User ID,Session ID,Timestamp,Component,Interaction Type,Interaction Duration,Total Screentime,Time to Add to Cart,Initial Order,Interaction Sequence
16,2,2024-07-22 02:41:13,Add to Cart Button,Tap,7s,120s,89s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Shipping Info, Discount Badge, Stock Indicator, Size/Color Options, Product Rating, Price, Specifications, Recommended Products, Add to Cart Button, Reviews"
16,2,2024-07-22 02:41:20,Reviews,Scroll,17s,120s,89s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Shipping Info, Discount Badge, Stock Indicator, Size/Color Options, Product Rating, Price, Specifications, Recommended Products, Add to Cart Button, Reviews"
16,3,2024-07-17 00:36:06,Image Gallery,Scroll,9s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:36:15,Title,Scroll,10s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:36:25,Description,View,16s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:36:41,Product Rating,Tap,15s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:36:56,Specifications,View,2s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:36:58,Recommended Products,Tap,19s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:37:17,Discount Badge,Scroll,2s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:37:19,Add to Cart Button,Scroll,7s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:37:26,Size/Color Options,View,7s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:37:33,Reviews,Scroll,4s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:37:37,Stock Indicator,Scroll,4s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:37:41,Price,Scroll,5s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,3,2024-07-17 00:37:46,Shipping Info,View,4s,113s,68s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Specifications, Recommended Products, Discount Badge, Add to Cart Button, Size/Color Options, Reviews, Stock Indicator, Price, Shipping Info"
16,4,2024-07-30 19:25:06,Image Gallery,Scroll,4s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:25:10,Title,View,11s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:25:21,Description,Tap,7s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:25:28,Recommended Products,Tap,4s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:25:32,Product Rating,View,12s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:25:44,Price,Tap,5s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:25:49,Size/Color Options,Tap,12s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:26:01,Discount Badge,View,17s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:26:18,Add to Cart Button,Tap,1s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:26:19,Stock Indicator,Scroll,10s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:26:29,Reviews,Tap,9s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:26:38,Specifications,View,18s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,4,2024-07-30 19:26:56,Shipping Info,View,6s,222s,163s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Price, Size/Color Options, Discount Badge, Add to Cart Button, Stock Indicator, Reviews, Specifications, Shipping Info"
16,5,2024-08-14 09:53:06,Image Gallery,View,9s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:53:15,Title,View,12s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:53:27,Description,Scroll,13s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:53:40,Recommended Products,Scroll,9s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:53:49,Specifications,Tap,20s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:54:09,Add to Cart Button,Scroll,7s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:54:16,Discount Badge,View,12s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:54:28,Product Rating,View,9s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:54:37,Shipping Info,Scroll,13s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:54:50,Size/Color Options,Tap,16s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:55:06,Stock Indicator,View,17s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:55:23,Reviews,Scroll,18s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
16,5,2024-08-14 09:55:41,Price,Tap,2s,229s,191s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Add to Cart Button, Discount Badge, Product Rating, Shipping Info, Size/Color Options, Stock Indicator, Reviews, Price"
17,1,2024-08-15 08:09:06,Image Gallery,Tap,17s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:09:23,Title,Scroll,4s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:09:27,Description,Tap,16s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:09:43,Discount Badge,Scroll,8s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:09:51,Shipping Info,Tap,3s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:09:54,Recommended Products,View,7s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:10:01,Stock Indicator,View,6s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:10:07,Specifications,View,2s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:10:09,Price,Tap,13s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:10:22,Size/Color Options,Tap,1s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:10:23,Product Rating,View,15s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:10:38,Reviews,Scroll,19s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,1,2024-08-15 08:10:57,Add to Cart Button,Scroll,12s,215s,40s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Discount Badge, Shipping Info, Recommended Products, Stock Indicator, Specifications, Price, Size/Color Options, Product Rating, Reviews, Add to Cart Button"
17,2,2024-08-10 20:09:06,Image Gallery,View,16s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:09:22,Title,Scroll,19s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:09:41,Description,View,16s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:09:57,Price,Tap,6s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:10:03,Shipping Info,Scroll,2s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:10:05,Reviews,View,5s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:10:10,Stock Indicator,Tap,15s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:10:25,Size/Color Options,Scroll,17s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:10:42,Discount Badge,View,5s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:10:47,Product Rating,Scroll,15s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:11:02,Specifications,Tap,3s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:11:05,Add to Cart Button,View,16s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,2,2024-08-10 20:11:21,Recommended Products,Scroll,15s,237s,85s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Shipping Info, Reviews, Stock Indicator, Size/Color Options, Discount Badge, Product Rating, Specifications, Add to Cart Button, Recommended Products"
17,3,2024-08-05 04:14:06,Image Gallery,Tap,11s,91s,25s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Shipping Info, Recommended Products, Add to Cart Button, Size/Color Options, Discount Badge, Reviews, Specifications, Price"
17,3,2024-08-05 04:14:17,Title,Scroll,13s,91s,25s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Shipping Info, Recommended Products, Add to Cart Button, Size/Color Options, Discount Badge, Reviews, Specifications, Price"
17,3,2024-08-05 04:14:30,Description,Tap,3s,91s,25s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Shipping Info, Recommended Products, Add to Cart Button, Size/Color Options, Discount Badge, Reviews, Specifications, Price"
17,3,2024-08-05 04:14:33,Stock Indicator,Scroll,3s,91s,25s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Shipping Info, Recommended Products, Add to Cart Button, Size/Color Options, Discount Badge, Reviews, Specifications, Price"
